,time_A,A0,A1,A2,time_B,B0,B1,B2,time_C,C0,C1,C2,time_D,D0,D1,D2
2962,92.01,48,372,104,95.10,144,287,107,92.01,52,135,364,92.01,34,256,107
2963,92.04,49,372,105,95.13,144,287,107,92.04,52,135,364,92.04,33,256,107
2964,92.07,49,372,105,95.16,144,287,107,92.07,52,135,364,92.07,34,256,107
2965,92.10,49,372,105,95.20,144,287,107,92.10,52,135,364,92.10,34,256,108
2966,92.13,48,372,104,95.23,144,287,107,92.13,52,135,364,92.13,34,256,107
2967,92.16,49,372,105,95.26,144,287,107,92.16,52,135,364,92.16,34,256,107
2968,92.19,49,372,105,95.29,144,286,107,92.19,52,135,364,92.19,34,256,107
2969,92.23,49,372,104,95.33,144,287,107,92.23,51,135,364,92.23,34,256,107
2970,92.26,48,372,105,95.36,144,287,107,92.26,52,135,364,92.26,34,256,107
2971,92.29,48,372,105,95.39,144,287,107,92.29,52,134,364,92.29,33,256,107
2972,92.32,48,372,104,95.42,144,287,107,92.32,52,135,364,92.32,34,256,107
2973,92.35,48,372,104,95.45,144,287,107,92.35,52,135,364,92.35,34,256,107
2974,92.38,48,372,104,95.49,144,287,107,92.38,52,135,364,92.38,34,256,107
2975,92.41,48,372,104,95.52,144,287,107,92.41,52,135,364,92.41,34,256,107
2976,92.44,48,372,104,95.55,144,287,107,92.44,52,135,364,92.44,34,256,107
2977,92.48,48,372,104,95.58,144,287,108,92.48,52,135,364,92.48,33,256,107
2978,92.51,49,372,104,95.62,144,287,107,92.51,52,135,364,92.51,33,256,107
2979,92.54,48,372,104,95.65,144,287,107,92.54,52,135,364,92.54,34,256,107
2980,92.57,48,372,105,95.68,144,287,107,92.57,52,135,364,92.57,34,256,108
2981,92.60,48,372,104,95.71,144,286,107,92.60,52,135,364,92.60,34,256,107
2982,92.63,48,372,105,95.75,144,287,107,92.63,52,135,364,92.63,34,256,107
2983,92.66,48,372,104,95.78,144,287,107,92.66,52,135,364,92.66,33,256,107
2984,92.69,48,372,105,95.81,144,287,107,92.69,52,135,364,92.69,34,256,107
2985,92.73,48,372,104,95.84,144,287,107,92.73,52,135,364,92.73,34,256,107
2986,92.76,49,372,104,95.87,144,287,107,92.76,52,135,364,92.76,34,256,107
2987,92.79,48,372,104,95.91,144,287,107,92.79,52,135,364,92.79,34,256,107
2988,92.82,48,372,105,95.94,144,287,107,92.82,52,135,364,92.82,34,256,107
2989,92.85,48,372,105,95.97,144,287,107,92.85,52,135,364,92.85,34,256,107
2990,92.88,48,372,104,96.00,144,287,107,92.88,52,135,364,92.88,34,256,107
2991,92.91,48,372,104,96.04,144,287,108,92.91,52,135,364,92.91,34,256,108
2992,92.94,48,372,105,96.07,144,286,107,92.94,52,135,364,92.94,33,256,107
2993,92.98,48,372,105,96.10,144,287,107,92.98,52,135,364,92.98,34,256,107
2994,93.01,49,372,105,96.13,144,287,107,93.01,52,135,364,93.01,34,256,107
2995,93.04,48,372,105,96.16,144,287,107,93.04,52,135,364,93.04,34,256,107
2996,93.07,48,372,104,96.20,144,287,107,93.07,52,135,364,93.07,34,256,107
2997,93.10,48,372,104,96.23,144,287,107,93.10,52,135,364,93.10,34,256,107
2998,93.13,48,372,104,96.26,144,287,107,93.13,52,135,364,93.13,34,256,107
2999,93.16,48,372,105,96.29,144,287,107,93.16,52,135,364,93.16,34,256,107
3000,93.19,48,372,104,96.32,144,287,107,93.19,52,135,364,93.19,33,256,108
3001,93.22,48,372,104,96.36,144,287,107,93.22,52,135,364,93.22,34,256,107
3002,93.26,48,372,104,96.39,144,287,107,93.26,52,135,364,93.26,34,256,107
3003,93.29,48,372,104,96.42,144,287,107,93.29,52,135,364,93.29,34,256,107
3004,93.32,48,372,105,96.45,144,287,107,93.32,52,135,364,93.32,33,256,107
3005,93.35,48,372,104,96.49,144,287,107,93.35,52,135,364,93.35,33,256,107
3006,93.38,48,372,104,96.52,144,287,107,93.38,52,135,364,93.38,34,256,107
3007,93.41,48,372,104,96.55,144,287,107,93.41,52,134,364,93.41,34,256,107
3008,93.44,48,372,104,96.58,144,287,107,93.44,52,135,364,93.44,34,256,107
3009,93.47,48,372,104,96.62,144,286,107,93.47,52,135,364,93.47,34,256,108
3010,93.51,49,372,104,96.65,144,287,107,93.51,52,135,364,93.51,34,256,107
3011,93.54,48,372,104,96.68,144,287,107,93.54,52,135,364,93.54,33,256,108
3012,93.57,48,372,105,96.71,144,287,107,93.57,52,135,364,93.57,34,256,107
3013,93.60,48,372,104,96.75,144,287,107,93.60,52,135,364,93.60,34,256,108
3014,93.63,48,372,104,96.78,144,287,107,93.63,52,135,364,93.63,34,256,107
3015,93.66,48,372,104,96.81,144,287,107,93.66,52,135,364,93.66,34,256,107
3016,93.69,48,372,104,96.84,144,287,107,93.69,52,135,364,93.69,34,256,107
3017,93.72,49,372,104,96.87,144,287,107,93.72,52,134,364,93.72,34,256,107
3018,93.76,48,372,104,96.91,144,287,107,93.76,52,134,364,93.76,34,256,107
3019,93.79,48,372,105,96.94,144,287,107,93.79,52,134,364,93.79,34,256,107
3020,93.82,49,372,105,96.97,144,286,107,93.82,52,135,364,93.82,34,256,107
3021,93.85,48,372,104,97.00,144,287,107,93.85,52,135,364,93.85,34,256,107
3022,93.88,48,372,105,97.04,144,287,107,93.88,52,135,364,93.88,33,256,107
3023,93.91,48,372,104,97.07,144,287,107,93.91,52,135,364,93.91,34,256,107
3024,93.94,48,372,104,97.10,144,286,107,93.94,52,135,364,93.94,34,256,107
3025,93.97,48,372,104,97.13,144,286,107,93.97,52,135,364,93.97,33,256,107
3026,94.01,48,372,104,97.16,144,287,107,94.01,52,135,364,94.01,34,256,107
3027,94.04,48,372,104,97.20,144,287,107,94.04,52,135,364,94.04,34,256,107
3028,94.07,48,372,104,97.23,144,286,107,94.07,52,135,364,94.07,34,256,107
3029,94.10,49,372,104,97.26,144,287,107,94.10,52,135,364,94.10,34,256,107
3030,94.13,48,372,104,97.29,144,287,107,94.13,52,135,364,94.13,34,256,107
3031,94.16,48,372,104,97.32,144,287,107,94.16,52,135,364,94.16,34,256,107
3032,94.19,48,372,104,97.36,144,287,107,94.19,52,134,364,94.19,34,256,108
3033,94.22,48,372,104,97.39,144,287,107,94.22,52,135,364,94.22,33,256,107
3034,94.25,48,372,104,97.42,144,286,107,94.25,52,135,364,94.25,33,256,108
3035,94.29,48,372,104,97.45,144,287,107,94.29,52,135,364,94.29,33,256,107
3036,94.32,48,372,104,97.49,144,286,108,94.32,52,135,364,94.32,34,256,107
3037,94.35,48,372,104,97.52,144,287,107,94.35,52,135,364,94.35,34,256,107
3038,94.38,48,372,104,97.55,144,286,107,94.38,52,135,364,94.38,33,256,107
3039,94.41,48,372,105,97.58,144,287,107,94.41,52,135,364,94.41,34,256,107
3040,94.44,48,372,104,97.61,144,287,107,94.44,52,135,364,94.44,34,256,107
3041,94.47,48,372,104,97.65,144,287,107,94.47,52,135,364,94.47,34,256,107
3042,94.50,48,372,104,97.68,144,287,107,94.50,52,135,364,94.50,34,256,107
3043,94.54,48,372,104,97.71,144,287,107,94.54,52,135,364,94.54,33,256,107
3044,94.57,48,372,104,97.74,144,287,107,94.57,52,135,364,94.57,34,256,107
3045,94.60,48,372,104,97.78,144,286,107,94.60,52,135,364,94.60,34,256,107
3046,94.63,48,372,104,97.81,144,286,107,94.63,52,135,364,94.63,34,256,107
3047,94.66,48,372,104,97.84,144,287,107,94.66,52,135,364,94.66,34,256,107
3048,94.69,48,372,104,97.87,144,287,107,94.69,52,135,364,94.69,34,256,108
3049,94.72,48,372,104,97.90,144,287,107,94.72,52,135,364,94.72,34,256,107
3050,94.75,48,372,104,97.94,144,287,107,94.75,52,135,364,94.75,34,256,107
3051,94.79,48,372,104,97.97,144,286,107,94.79,52,135,364,94.79,33,256,107
3052,94.82,48,372,104,98.00,144,287,107,94.82,52,135,364,94.82,34,256,107
3053,94.85,48,372,104,98.03,144,287,107,94.85,52,135,364,94.85,34,256,107
3054,94.88,48,372,104,98.07,144,287,107,94.88,52,135,364,94.88,34,256,107
3055,94.91,48,372,104,98.10,144,287,107,94.91,52,135,364,94.91,34,256,108
3056,94.94,48,372,104,98.13,144,286,107,94.94,52,135,364,94.94,33,256,107
3057,94.97,48,372,104,98.16,144,286,107,94.97,52,135,364,94.97,34,256,107
3058,95.00,48,372,104,98.20,144,287,107,95.00,52,135,364,95.00,34,256,107
3059,95.04,48,372,104,98.23,144,287,107,95.04,52,135,364,95.04,34,256,107
3060,95.07,48,372,104,98.26,144,287,107,95.07,52,135,364,95.07,34,256,107
3061,95.10,48,372,104,98.29,144,287,107,95.10,52,135,364,95.10,34,256,107
3062,95.13,48,372,104,98.32,144,287,107,95.13,52,135,364,95.13,34,256,107
3063,95.16,48,372,104,98.36,144,286,107,95.16,52,135,364,95.16,34,256,107
3064,95.19,48,372,104,98.39,144,286,107,95.19,52,135,364,95.19,34,256,107
3065,95.22,48,372,104,98.42,144,287,107,95.22,52,135,364,95.22,34,256,107
3066,95.25,48,372,104,98.45,144,287,107,95.25,52,135,364,95.25,34,256,107
3067,95.29,48,372,104,98.49,144,287,107,95.29,52,135,364,95.29,34,256,107
3068,95.31,48,372,104,98.52,144,287,107,95.31,52,135,364,95.31,34,256,107
3069,95.35,48,372,104,98.55,144,286,107,95.35,52,135,364,95.35,34,256,107
3070,95.38,48,372,104,98.58,144,286,107,95.38,52,135,364,95.38,34,256,107
3071,95.41,49,372,104,98.61,144,287,107,95.41,52,135,364,95.41,34,256,108
3072,95.44,48,372,104,98.65,144,286,107,95.44,52,135,364,95.44,33,256,107
3073,95.47,48,372,104,98.68,144,286,107,95.47,52,135,364,95.47,34,256,107
3074,95.50,49,372,104,98.71,144,287,107,95.50,52,135,364,95.50,34,256,107
3075,95.54,48,372,105,98.74,144,287,107,95.54,52,135,364,95.54,34,256,107
3076,95.56,48,372,104,98.78,144,287,107,95.56,52,135,364,95.56,33,256,107
3077,95.60,48,372,104,98.81,144,286,107,95.60,52,135,364,95.60,34,256,107
3078,95.63,48,372,104,98.84,144,287,107,95.63,52,135,364,95.63,34,256,107
3079,95.66,48,372,104,98.87,144,287,107,95.66,52,135,364,95.66,34,256,107
3080,95.69,49,372,104,98.90,144,286,107,95.69,52,135,364,95.69,33,256,107
3081,95.72,48,372,104,98.94,144,286,107,95.72,52,135,364,95.72,34,256,107
3082,95.75,48,372,104,98.97,144,286,107,95.75,52,135,364,95.75,34,256,107
3083,95.78,48,372,104,99.00,144,286,107,95.78,52,135,364,95.78,34,256,107
3084,95.81,48,372,104,99.03,144,287,107,95.81,52,135,364,95.81,33,256,107
3085,95.85,49,372,104,99.07,144,286,107,95.85,52,135,364,95.85,34,256,107
3086,95.88,48,372,104,99.10,144,287,107,95.88,52,135,364,95.88,34,256,107
3087,95.91,48,372,104,99.13,144,286,107,95.91,52,135,364,95.91,34,256,107
3088,95.94,48,372,104,99.16,144,286,107,95.94,52,135,364,95.94,34,256,107
3089,95.97,48,372,104,99.19,144,286,107,95.97,52,135,364,95.97,34,256,107
3090,96.00,48,372,104,99.23,144,286,107,96.00,52,135,364,96.00,34,256,108
3091,96.03,48,372,104,99.26,144,286,107,96.03,52,135,364,96.03,33,256,107
3092,96.06,49,372,104,99.29,144,287,107,96.06,52,135,364,96.06,33,256,107
3093,96.10,48,372,104,99.32,144,287,107,96.10,52,135,364,96.10,33,256,107
3094,96.13,48,372,104,99.36,144,287,107,96.13,52,135,364,96.13,34,256,107
3095,96.16,48,372,104,99.39,144,286,107,96.16,52,135,364,96.16,34,256,107
3096,96.19,48,372,104,99.42,144,286,107,96.19,52,135,364,96.19,34,256,107
3097,96.22,49,372,104,99.45,144,286,107,96.22,52,135,364,96.22,33,256,107
3098,96.25,48,372,104,99.48,144,287,107,96.25,52,135,364,96.25,34,256,107
3099,96.28,48,372,104,99.52,144,287,107,96.28,52,135,364,96.28,34,256,107
3100,96.31,48,372,104,99.55,144,286,107,96.31,52,135,364,96.31,33,256,107
3101,96.35,49,372,104,99.58,144,286,107,96.35,52,135,364,96.35,34,256,107
3102,96.38,48,372,104,99.61,144,286,107,96.38,52,135,364,96.38,34,256,108
3103,96.41,48,372,104,99.65,144,286,107,96.41,52,135,364,96.41,34,256,108
3104,96.44,48,372,104,99.68,144,286,107,96.44,52,135,364,96.44,33,256,107
3105,96.47,48,372,104,99.71,144,286,107,96.47,52,135,364,96.47,34,256,107
3106,96.50,48,372,104,99.74,144,286,107,96.50,52,135,364,96.50,34,256,108
3107,96.53,49,372,104,99.77,144,286,107,96.53,52,135,364,96.53,34,256,107
3108,96.56,48,372,104,99.81,144,286,107,96.56,52,135,364,96.56,34,256,107
3109,96.59,48,372,104,99.84,144,286,107,96.59,52,135,364,96.59,34,256,108
3110,96.63,48,372,104,99.87,144,287,107,96.63,52,135,364,96.63,34,256,107
3111,96.66,48,372,104,99.90,144,286,107,96.66,52,135,364,96.66,34,256,107
3112,96.69,48,372,104,99.94,144,286,107,96.69,52,135,364,96.69,33,256,107
3113,96.72,49,372,104,99.97,144,286,107,96.72,52,135,364,96.72,34,256,107
3114,96.75,48,372,104,100.00,144,286,107,96.75,52,135,364,96.75,34,256,107
3115,96.78,48,372,104,100.03,144,287,107,96.78,52,135,364,96.78,34,256,107
3116,96.81,48,372,104,100.07,144,286,107,96.81,52,135,364,96.81,34,256,107
3117,96.84,48,372,104,100.10,144,286,107,96.84,52,135,364,96.84,34,256,107
3118,96.88,48,372,104,100.13,144,286,107,96.88,52,135,364,96.88,33,256,107
3119,96.91,49,372,104,100.17,144,286,107,96.91,52,135,364,96.91,33,256,108
3120,96.94,49,372,104,100.20,144,286,107,96.94,52,135,364,96.94,34,256,107
3121,96.97,48,372,104,100.23,144,286,107,96.97,52,135,364,96.97,34,256,107
3122,97.00,48,372,104,100.27,144,286,107,97.00,52,135,364,97.00,33,256,107
3123,97.03,49,372,104,100.30,144,286,107,97.03,52,135,364,97.03,34,256,107
3124,97.06,48,372,104,100.33,144,286,107,97.06,52,135,364,97.06,34,256,107
3125,97.09,48,372,104,100.37,144,286,107,97.09,52,135,364,97.09,33,256,107
3126,97.12,48,372,104,100.40,144,286,107,97.12,52,135,364,97.12,33,256,107
3127,97.16,48,372,104,100.43,144,286,107,97.16,52,135,364,97.16,34,256,107
3128,97.19,48,372,104,100.47,144,286,107,97.19,52,135,364,97.19,33,256,107
3129,97.22,48,372,104,100.50,144,286,107,97.22,52,135,364,97.22,33,256,107
3130,97.25,48,372,104,100.53,144,286,107,97.25,52,135,364,97.25,34,256,107
3131,97.28,48,372,104,100.57,144,286,107,97.28,52,135,364,97.28,33,256,107
3132,97.31,48,372,104,100.60,144,286,107,97.31,52,135,364,97.31,34,256,107
3133,97.34,48,372,104,100.63,144,286,107,97.34,52,135,364,97.34,33,256,107
3134,97.37,49,372,104,100.67,144,286,107,97.37,52,135,364,97.37,34,256,107
3135,97.41,48,372,104,100.70,144,287,107,97.41,52,135,364,97.41,34,256,107
3136,97.44,49,372,104,100.73,144,287,107,97.44,52,135,364,97.44,33,256,107
3137,97.47,48,372,104,100.77,144,286,107,97.47,52,135,364,97.47,33,256,107
3138,97.50,49,372,104,100.80,144,286,107,97.50,52,135,364,97.50,34,256,108
3139,97.53,48,372,104,100.83,144,286,107,97.53,52,135,364,97.53,33,256,107
3140,97.56,48,372,104,100.87,144,286,107,97.56,52,135,364,97.56,34,256,107
3141,97.59,49,372,104,100.90,144,287,107,97.59,52,135,364,97.59,34,256,107
3142,97.62,48,372,104,100.93,144,286,107,97.62,52,135,364,97.62,33,256,107
3143,97.65,48,372,104,100.97,144,286,107,97.65,52,135,364,97.65,34,256,107
3144,97.69,48,372,104,101.00,144,287,107,97.69,52,135,364,97.69,33,256,107
3145,97.72,48,372,104,101.03,144,287,107,97.72,52,135,364,97.72,34,256,107
3146,97.75,48,372,104,101.07,144,286,107,97.75,52,135,364,97.75,34,256,107
3147,97.78,48,372,104,101.10,144,286,107,97.78,52,135,364,97.78,34,256,107
3148,97.81,48,372,104,101.13,144,286,107,97.81,52,135,364,97.81,34,256,107
3149,97.84,48,372,104,101.17,144,287,107,97.84,52,135,364,97.84,34,256,108
3150,97.87,48,372,104,101.20,144,286,107,97.87,52,135,364,97.87,34,256,107
3151,97.90,48,372,104,101.23,144,286,107,97.90,52,135,364,97.90,34,256,107
3152,97.94,48,372,104,101.27,144,286,107,97.94,52,135,364,97.94,34,256,107
3153,97.97,48,372,104,101.30,144,287,107,97.97,52,135,364,97.97,33,256,107
3154,98.00,48,372,104,101.33,144,286,107,98.00,52,135,364,98.00,34,256,107
3155,98.03,48,372,104,101.36,144,286,107,98.03,52,135,364,98.03,34,256,107
3156,98.06,48,372,104,101.40,144,286,107,98.06,52,135,364,98.06,33,256,107
3157,98.09,48,372,104,101.43,144,287,107,98.09,52,135,364,98.09,34,256,107
3158,98.12,48,372,104,101.47,144,286,107,98.12,52,135,364,98.12,33,255,107
3159,98.15,48,372,104,101.50,144,287,107,98.15,52,135,364,98.15,34,255,107
3160,98.19,48,372,104,101.53,144,286,107,98.19,52,135,364,98.19,34,256,107
3161,98.22,48,372,104,101.56,144,286,107,98.22,52,135,364,98.22,33,256,107
3162,98.25,48,372,104,101.60,144,286,107,98.25,52,135,364,98.25,33,256,107
3163,98.28,48,372,104,101.63,144,287,107,98.28,52,135,364,98.28,34,256,107
3164,98.31,48,372,104,101.66,144,286,107,98.31,52,135,364,98.31,33,256,107
3165,98.34,48,372,104,101.70,144,287,107,98.34,52,135,364,98.34,33,256,107
3166,98.37,48,372,104,101.73,144,287,107,98.37,52,135,364,98.37,34,255,107
3167,98.40,48,372,104,101.76,144,286,107,98.40,52,135,364,98.40,34,256,107
3168,98.44,48,372,104,101.80,144,286,107,98.44,52,135,364,98.44,34,256,107
3169,98.47,49,372,104,101.83,144,287,107,98.47,52,135,364,98.47,33,256,107
3170,98.50,48,372,104,101.86,144,286,107,98.50,52,135,364,98.50,34,256,107
3171,98.53,48,372,104,101.90,144,286,107,98.53,52,135,364,98.53,34,256,107
3172,98.56,48,372,104,101.93,144,287,107,98.56,52,135,364,98.56,34,255,107
3173,98.59,48,372,104,101.96,144,286,107,98.59,52,135,364,98.59,33,256,107
3174,98.62,48,372,104,102.00,144,286,107,98.62,52,135,364,98.62,34,256,107
3175,98.65,48,372,104,102.03,144,287,107,98.65,52,135,364,98.65,33,256,107
3176,98.68,48,372,104,102.06,144,287,107,98.68,52,135,364,98.68,34,255,107
3177,98.72,48,372,104,102.10,144,286,107,98.72,52,135,364,98.72,34,256,107
3178,98.75,48,372,104,102.13,144,286,107,98.75,52,135,364,98.75,33,256,107
3179,98.78,49,372,104,102.16,144,286,107,98.78,52,135,364,98.78,34,256,107
3180,98.81,48,372,104,102.20,144,286,107,98.81,52,135,364,98.81,33,255,107
3181,98.84,48,372,104,102.23,144,286,107,98.84,52,135,364,98.84,34,256,107
3182,98.87,48,372,104,102.26,144,286,107,98.87,52,135,364,98.87,34,255,107
3183,98.90,48,372,104,102.30,144,286,107,98.90,52,135,364,98.90,34,256,107
3184,98.93,48,372,104,102.33,144,286,107,98.93,52,135,364,98.93,34,256,107
3185,98.97,49,372,104,102.36,144,286,107,98.97,52,135,364,98.97,34,256,107
3186,99.00,48,372,104,102.40,144,286,107,99.00,52,135,364,99.00,34,256,107
3187,99.03,48,372,104,102.43,144,286,107,99.03,52,135,364,99.03,34,256,107
3188,99.06,49,372,104,102.46,144,287,107,99.06,52,135,364,99.06,33,256,107
3189,99.09,48,372,104,102.50,144,286,107,99.09,52,135,364,99.09,34,256,107
3190,99.12,48,372,104,102.53,144,286,107,99.12,52,135,364,99.12,33,255,107
3191,99.15,48,372,104,102.56,144,286,107,99.15,52,135,364,99.15,34,256,107
3192,99.18,48,372,104,102.60,144,286,107,99.18,52,135,364,99.18,34,255,107
3193,99.22,48,372,104,102.63,144,286,107,99.22,52,135,364,99.22,34,256,107
3194,99.25,48,372,104,102.66,144,286,107,99.25,52,135,364,99.25,34,255,107
3195,99.28,48,372,104,102.70,144,286,107,99.28,52,135,364,99.28,34,256,107
3196,99.31,48,372,104,102.73,144,287,107,99.31,52,135,364,99.31,34,256,107
3197,99.34,48,372,104,102.76,144,286,107,99.34,52,135,364,99.34,34,256,107
3198,99.37,48,372,104,102.80,144,286,107,99.37,52,135,364,99.37,34,256,107
3199,99.40,49,372,104,102.83,144,287,107,99.40,52,135,364,99.40,34,255,107
3200,99.43,48,372,104,102.86,144,286,107,99.43,52,135,364,99.43,34,255,107
3201,99.47,48,372,104,102.90,144,286,107,99.47,52,135,364,99.47,33,255,107
3202,99.50,49,372,104,102.93,144,286,107,99.50,52,135,364,99.50,33,256,107
3203,99.53,48,372,104,102.96,144,286,107,99.53,52,135,364,99.53,34,256,107
3204,99.56,48,372,104,103.00,144,286,107,99.56,52,135,364,99.56,33,256,107
3205,99.59,48,372,104,103.03,144,286,107,99.59,52,135,364,99.59,34,255,107
3206,99.62,48,372,104,103.06,144,286,107,99.62,52,135,364,99.62,34,256,107
3207,99.65,48,372,104,103.10,144,287,107,99.65,52,135,364,99.65,34,255,107
3208,99.68,48,372,104,103.13,144,287,107,99.68,52,135,364,99.68,34,255,107
3209,99.71,48,372,104,103.16,144,286,107,99.71,52,135,364,99.71,34,255,107
3210,99.75,48,372,104,103.20,144,286,107,99.75,52,135,364,99.75,33,255,107
3211,99.78,48,372,104,103.23,144,287,107,99.78,52,135,364,99.78,33,255,107
3212,99.81,48,372,104,103.26,144,286,107,99.81,52,135,364,99.81,34,255,107
3213,99.84,48,372,104,103.30,144,286,107,99.84,52,135,364,99.84,34,255,107
3214,99.87,48,372,104,103.33,144,286,107,99.87,52,135,364,99.87,33,255,107
3215,99.90,48,372,104,103.36,144,286,107,99.90,52,135,364,99.90,34,255,107
3216,99.93,48,372,104,103.40,144,286,107,99.93,52,135,364,99.93,34,255,108
3217,99.96,48,372,104,103.43,144,286,107,99.96,52,135,364,99.96,34,255,107
3218,100.00,48,372,104,103.46,144,286,107,100.00,52,135,364,100.00,34,255,107
3219,100.03,48,372,104,103.50,144,286,107,100.03,52,135,364,100.03,33,256,107
3220,100.06,48,372,104,103.53,144,287,107,100.06,52,135,364,100.06,34,255,107
3221,100.09,48,372,104,103.56,144,286,107,100.09,52,135,364,100.09,34,256,107
3222,100.12,48,372,104,103.60,144,286,107,100.12,52,135,364,100.12,34,256,107
3223,100.16,49,372,104,103.63,144,286,107,100.16,52,135,364,100.16,33,255,107
3224,100.19,48,372,104,103.66,144,287,107,100.19,52,135,364,100.19,33,256,107
3225,100.22,48,372,104,103.69,144,286,107,100.22,52,135,364,100.22,33,255,107
3226,100.25,48,372,104,103.73,144,286,107,100.25,52,135,364,100.25,33,256,107
3227,100.29,48,372,104,103.76,144,286,107,100.29,52,135,364,100.29,34,255,107
3228,100.32,49,372,104,103.79,144,286,107,100.32,52,135,364,100.32,34,255,107
3229,100.35,48,372,104,103.83,144,286,107,100.35,52,135,364,100.35,34,255,107
3230,100.38,48,372,104,103.86,144,286,107,100.38,52,135,364,100.38,34,256,107
3231,100.41,48,372,104,103.89,144,286,107,100.41,52,135,364,100.41,34,255,107
3232,100.45,48,372,104,103.93,144,286,107,100.45,52,135,364,100.45,34,255,107
3233,100.48,48,372,104,103.96,144,286,107,100.48,52,135,364,100.48,34,255,107
3234,100.51,48,372,104,104.00,144,286,107,100.51,52,135,364,100.51,34,255,107
3235,100.54,48,372,104,104.03,144,286,107,100.54,52,135,364,100.54,33,255,107
3236,100.58,48,372,104,104.06,144,286,107,100.58,52,135,364,100.58,34,255,107
3237,100.61,48,372,104,104.09,144,286,107,100.61,52,135,364,100.61,34,256,107
3238,100.64,48,372,104,104.13,144,286,107,100.64,52,135,364,100.64,34,256,107
3239,100.67,48,372,104,104.16,144,286,107,100.67,52,135,364,100.67,33,255,107
3240,100.70,48,372,104,104.19,144,286,107,100.70,52,135,364,100.70,33,255,107
3241,100.74,48,372,104,104.23,144,287,107,100.74,52,135,364,100.74,33,255,107
3242,100.77,48,372,104,104.26,144,287,107,100.77,52,135,364,100.77,33,255,107
3243,100.80,48,372,104,104.29,144,286,107,100.80,52,135,364,100.80,34,255,107
