,time_A,A0,A1,A2,time_B,B0,B1,B2,time_C,C0,C1,C2,time_C,C0,C1,C2
5161,158.80,44,357,95,168.13,152,312,110,162.64,54,135,345,162.64,54,135,345
5162,158.83,44,357,95,168.16,152,312,110,162.67,54,135,345,162.67,54,135,345
5163,158.86,44,357,95,168.19,152,312,110,162.70,54,135,345,162.70,54,135,345
5164,158.89,44,357,95,168.23,152,312,110,162.74,54,135,346,162.74,54,135,346
5165,158.93,44,357,95,168.26,152,312,110,162.77,54,135,346,162.77,54,135,346
5166,158.96,44,357,95,168.29,152,312,110,162.80,54,134,345,162.80,54,134,345
5167,158.99,44,357,95,168.33,152,312,110,162.83,54,135,345,162.83,54,135,345
5168,159.02,44,357,95,168.36,152,312,110,162.86,54,135,345,162.86,54,135,345
5169,159.05,44,357,95,168.39,152,312,110,162.90,54,134,345,162.90,54,134,345
5170,159.08,44,357,95,168.43,152,312,110,162.93,53,135,345,162.93,53,135,345
5171,159.11,44,357,95,168.46,152,312,110,162.96,54,135,345,162.96,54,135,345
5172,159.14,44,357,95,168.49,152,312,110,162.99,54,135,345,162.99,54,135,345
5173,159.18,44,357,95,168.52,152,312,110,163.02,54,135,345,163.02,54,135,345
5174,159.21,44,357,95,168.56,152,312,110,163.06,54,134,345,163.06,54,134,345
5175,159.24,44,357,95,168.59,152,312,110,163.09,53,134,345,163.09,53,134,345
5176,159.27,44,357,95,168.63,152,312,110,163.12,54,134,345,163.12,54,134,345
5177,159.30,44,357,95,168.66,152,312,110,163.15,54,135,345,163.15,54,135,345
5178,159.33,44,357,95,168.69,152,312,110,163.19,54,135,345,163.19,54,135,345
5179,159.36,44,357,95,168.72,152,312,110,163.22,54,134,345,163.22,54,134,345
5180,159.39,44,357,95,168.76,152,312,110,163.25,54,134,345,163.25,54,134,345
5181,159.42,44,357,95,168.79,152,312,110,163.28,54,135,345,163.28,54,135,345
5182,159.46,44,357,95,168.82,152,312,110,163.32,54,135,345,163.32,54,135,345
5183,159.49,44,357,95,168.86,152,312,110,163.35,53,135,345,163.35,53,135,345
5184,159.52,44,357,95,168.89,152,312,110,163.38,54,135,345,163.38,54,135,345
5185,159.55,44,357,95,168.92,152,312,110,163.41,54,135,345,163.41,54,135,345
5186,159.58,44,357,95,168.96,152,312,110,163.44,54,134,345,163.44,54,134,345
5187,159.61,44,357,95,168.99,152,312,110,163.48,54,135,345,163.48,54,135,345
5188,159.64,44,357,95,169.02,152,312,110,163.51,54,135,346,163.51,54,135,346
5189,159.67,44,357,95,169.06,152,312,110,163.54,54,134,345,163.54,54,134,345
5190,159.71,44,357,95,169.09,152,312,110,163.57,54,135,345,163.57,54,135,345
5191,159.74,44,357,95,169.12,152,312,110,163.61,54,135,345,163.61,54,135,345
5192,159.77,44,357,95,169.16,152,312,110,163.64,54,134,345,163.64,54,134,345
5193,159.80,44,357,95,169.19,152,312,110,163.67,54,135,345,163.67,54,135,345
5194,159.83,44,357,95,169.22,152,312,110,163.70,54,135,345,163.70,54,135,345
5195,159.86,44,357,95,169.26,152,312,110,163.73,54,135,345,163.73,54,135,345
5196,159.89,44,357,95,169.29,152,312,110,163.77,54,134,345,163.77,54,134,345
5197,159.92,44,357,95,169.32,152,312,110,163.80,54,135,345,163.80,54,135,345
5198,159.95,44,357,95,169.36,152,312,110,163.83,53,135,345,163.83,53,135,345
5199,159.99,44,357,95,169.39,152,312,110,163.86,54,134,345,163.86,54,134,345
5200,160.02,44,357,95,169.42,152,312,110,163.90,54,135,345,163.90,54,135,345
5201,160.05,44,357,95,169.46,152,312,110,163.93,53,135,345,163.93,53,135,345
5202,160.08,44,357,95,169.49,152,312,110,163.96,54,135,345,163.96,54,135,345
5203,160.11,44,357,95,169.52,152,312,111,163.99,54,135,345,163.99,54,135,345
5204,160.14,44,357,95,169.56,152,312,110,164.02,54,135,345,164.02,54,135,345
5205,160.17,44,357,95,169.59,152,312,111,164.06,54,134,345,164.06,54,134,345
5206,160.20,44,357,95,169.62,152,312,110,164.09,53,135,345,164.09,53,135,345
5207,160.24,44,357,95,169.66,152,312,110,164.12,54,135,345,164.12,54,135,345
5208,160.27,44,357,95,169.69,152,312,110,164.15,54,135,345,164.15,54,135,345
5209,160.30,44,357,95,169.72,152,312,110,164.19,54,135,345,164.19,54,135,345
5210,160.33,44,357,95,169.76,152,312,110,164.22,54,134,345,164.22,54,134,345
5211,160.36,44,357,95,169.79,152,312,110,164.25,54,135,345,164.25,54,135,345
5212,160.39,44,357,95,169.82,152,312,110,164.28,54,135,345,164.28,54,135,345
5213,160.42,44,357,95,169.86,152,312,110,164.32,54,135,345,164.32,54,135,345
5214,160.45,44,357,95,169.89,152,312,110,164.35,54,135,345,164.35,54,135,345
5215,160.49,44,357,95,169.92,152,312,111,164.38,54,135,345,164.38,54,135,345
5216,160.52,44,357,95,169.96,152,312,110,164.41,54,134,345,164.41,54,134,345
5217,160.55,44,357,95,169.99,152,312,110,164.44,54,135,345,164.44,54,135,345
5218,160.58,44,357,95,170.02,152,312,110,164.48,53,134,345,164.48,53,134,345
5219,160.61,44,357,95,170.05,152,312,110,164.51,54,135,345,164.51,54,135,345
5220,160.64,44,357,95,170.09,152,312,110,164.54,53,134,345,164.54,53,134,345
5221,160.67,44,357,95,170.12,152,312,110,164.57,53,135,345,164.57,53,135,345
5222,160.70,44,357,95,170.16,152,312,110,164.60,54,135,345,164.60,54,135,345
5223,160.74,44,357,95,170.19,152,312,110,164.64,54,134,345,164.64,54,134,345
5224,160.77,44,357,95,170.22,152,312,110,164.67,54,135,345,164.67,54,135,345
5225,160.80,44,357,95,170.26,152,312,110,164.70,54,134,345,164.70,54,134,345
5226,160.83,44,357,95,170.29,152,312,110,164.73,54,135,345,164.73,54,135,345
5227,160.86,44,357,95,170.32,152,312,110,164.77,54,134,345,164.77,54,134,345
5228,160.89,44,357,95,170.36,152,312,110,164.80,54,135,345,164.80,54,135,345
5229,160.92,44,357,95,170.39,152,312,110,164.83,54,135,345,164.83,54,135,345
5230,160.95,44,357,95,170.42,152,312,110,164.86,54,134,345,164.86,54,134,345
5231,160.99,43,357,95,170.46,152,312,110,164.90,54,135,345,164.90,54,135,345
5232,161.02,44,357,95,170.49,152,312,110,164.93,53,135,345,164.93,53,135,345
5233,161.05,44,357,95,170.52,152,312,110,164.96,54,135,345,164.96,54,135,345
5234,161.08,44,357,95,170.55,152,312,111,164.99,54,134,345,164.99,54,134,345
5235,161.11,44,357,95,170.59,152,312,110,165.02,54,135,345,165.02,54,135,345
5236,161.14,44,357,95,170.62,152,312,111,165.06,53,135,345,165.06,53,135,345
5237,161.17,44,357,95,170.65,152,312,110,165.09,54,135,345,165.09,54,135,345
5238,161.20,43,357,95,170.69,152,312,110,165.12,53,134,345,165.12,53,134,345
5239,161.23,44,357,95,170.72,152,312,110,165.15,54,135,345,165.15,54,135,345
5240,161.27,44,357,95,170.76,152,312,110,165.19,53,134,345,165.19,53,134,345
5241,161.30,44,357,95,170.79,152,312,110,165.22,54,135,345,165.22,54,135,345
5242,161.33,44,357,95,170.82,152,312,110,165.25,54,135,345,165.25,54,135,345
5243,161.36,44,357,95,170.85,152,312,110,165.28,54,135,345,165.28,54,135,345
5244,161.39,44,357,95,170.89,152,312,110,165.31,53,135,345,165.31,53,135,345
5245,161.42,44,357,95,170.92,152,312,110,165.35,53,135,345,165.35,53,135,345
5246,161.45,43,357,95,170.95,152,312,110,165.38,54,134,345,165.38,54,134,345
5247,161.48,44,357,95,170.99,152,312,110,165.41,54,135,345,165.41,54,135,345
5248,161.52,44,357,95,171.02,152,312,110,165.44,54,134,345,165.44,54,134,345
5249,161.55,44,357,95,171.05,152,312,110,165.48,54,134,345,165.48,54,134,345
5250,161.58,44,357,95,171.09,152,312,111,165.51,54,134,345,165.51,54,134,345
5251,161.61,44,357,95,171.12,152,312,110,165.54,54,134,345,165.54,54,134,345
5252,161.64,44,357,95,171.15,152,312,110,165.57,54,135,345,165.57,54,135,345
5253,161.67,44,357,95,171.19,152,312,110,165.60,54,134,345,165.60,54,134,345
5254,161.70,44,357,95,171.22,152,312,110,165.64,54,135,345,165.64,54,135,345
5255,161.73,44,357,95,171.25,152,312,110,165.67,53,135,345,165.67,53,135,345
5256,161.77,44,357,95,171.29,152,312,110,165.70,54,135,345,165.70,54,135,345
5257,161.80,44,357,95,171.32,152,312,110,165.73,54,135,345,165.73,54,135,345
5258,161.83,44,357,95,171.35,152,312,110,165.77,53,134,345,165.77,53,134,345
5259,161.86,44,357,95,171.39,152,312,110,165.80,54,135,345,165.80,54,135,345
5260,161.89,44,357,95,171.42,152,312,110,165.83,54,135,345,165.83,54,135,345
5261,161.92,44,357,95,171.45,153,312,111,165.86,54,134,345,165.86,54,134,345
5262,161.95,44,357,95,171.49,152,312,110,165.90,53,135,345,165.90,53,135,345
5263,161.98,44,357,95,171.52,152,312,110,165.93,53,135,345,165.93,53,135,345
5264,162.01,44,357,95,171.55,152,312,110,165.96,53,135,345,165.96,53,135,345
5265,162.05,44,357,95,171.59,152,312,110,165.99,53,135,345,165.99,53,135,345
5266,162.08,44,357,95,171.62,152,312,111,166.02,54,135,345,166.02,54,135,345
5267,162.11,44,357,95,171.65,152,312,110,166.05,54,134,345,166.05,54,134,345
5268,162.14,44,357,95,171.69,152,312,110,166.09,53,135,345,166.09,53,135,345
5269,162.17,44,357,95,171.72,152,312,110,166.12,54,135,345,166.12,54,135,345
5270,162.20,44,357,95,171.75,152,312,110,166.15,53,134,345,166.15,53,134,345
5271,162.23,44,357,95,171.79,152,312,110,166.18,53,135,345,166.18,53,135,345
5272,162.26,44,357,95,171.82,152,312,110,166.22,54,134,345,166.22,54,134,345
5273,162.30,44,357,95,171.85,152,312,110,166.25,53,135,345,166.25,53,135,345
5274,162.33,44,357,95,171.89,152,312,110,166.28,54,135,345,166.28,54,135,345
5275,162.36,44,357,95,171.92,152,312,110,166.31,54,135,345,166.31,54,135,345
5276,162.39,44,357,95,171.95,152,312,110,166.35,54,135,345,166.35,54,135,345
5277,162.42,44,357,95,171.99,152,312,110,166.38,54,134,345,166.38,54,134,345
5278,162.45,44,357,95,172.02,152,312,110,166.41,54,134,345,166.41,54,134,345
5279,162.48,44,357,95,172.05,152,312,110,166.44,53,135,345,166.44,53,135,345
5280,162.51,44,357,95,172.09,152,312,110,166.47,54,135,345,166.47,54,135,345
5281,162.54,44,357,95,172.12,152,312,110,166.51,54,135,345,166.51,54,135,345
5282,162.58,44,357,95,172.15,152,312,110,166.54,54,135,345,166.54,54,135,345
5283,162.61,44,357,95,172.19,152,313,110,166.57,54,135,345,166.57,54,135,345
5284,162.64,44,357,95,172.22,152,312,110,166.60,54,134,345,166.60,54,134,345
5285,162.67,44,357,95,172.25,152,312,111,166.64,54,135,345,166.64,54,135,345
5286,162.70,44,357,95,172.29,152,312,110,166.67,54,135,345,166.67,54,135,345
5287,162.73,44,357,95,172.32,152,312,110,166.70,54,134,345,166.70,54,134,345
5288,162.76,44,357,95,172.35,152,312,110,166.73,54,134,345,166.73,54,134,345
5289,162.79,44,357,95,172.38,152,312,110,166.77,54,134,345,166.77,54,134,345
5290,162.83,44,357,95,172.42,152,312,111,166.80,53,134,345,166.80,53,134,345
5291,162.86,44,357,95,172.45,152,312,110,166.83,54,135,345,166.83,54,135,345
5292,162.89,44,357,95,172.49,152,312,110,166.86,53,135,345,166.86,53,135,345
5293,162.92,44,357,95,172.52,152,312,110,166.89,54,134,345,166.89,54,134,345
5294,162.95,44,357,95,172.55,152,312,110,166.93,53,135,345,166.93,53,135,345
5295,162.98,44,357,95,172.58,152,312,110,166.96,54,135,345,166.96,54,135,345
5296,163.01,44,357,95,172.62,152,312,110,166.99,53,135,345,166.99,53,135,345
5297,163.04,44,357,95,172.65,152,312,111,167.02,54,134,345,167.02,54,134,345
5298,163.08,44,357,95,172.69,152,312,110,167.05,53,135,345,167.05,53,135,345
5299,163.11,44,357,95,172.72,152,312,110,167.09,53,134,345,167.09,53,134,345
5300,163.14,44,357,95,172.75,152,312,110,167.12,53,134,345,167.12,53,134,345
5301,163.17,43,357,95,172.78,152,312,110,167.15,53,135,345,167.15,53,135,345
5302,163.20,44,357,95,172.82,152,312,110,167.18,53,134,345,167.18,53,134,345
5303,163.23,44,357,95,172.85,152,312,110,167.22,54,134,345,167.22,54,134,345
5304,163.26,44,357,95,172.88,152,312,110,167.25,53,135,345,167.25,53,135,345
5305,163.29,44,357,95,172.92,152,312,110,167.28,53,134,345,167.28,53,134,345
5306,163.32,44,357,95,172.95,152,312,110,167.31,53,134,345,167.31,53,134,345
5307,163.36,44,357,95,172.98,152,312,110,167.35,54,134,345,167.35,54,134,345
5308,163.39,44,357,95,173.02,152,312,110,167.38,53,135,345,167.38,53,135,345
5309,163.42,44,357,95,173.05,152,312,110,167.41,54,135,345,167.41,54,135,345
5310,163.45,44,357,95,173.08,152,312,110,167.44,54,135,345,167.44,54,135,345
5311,163.48,44,357,95,173.12,152,312,110,167.47,53,134,345,167.47,53,134,345
5312,163.51,44,357,95,173.15,152,312,110,167.51,54,135,345,167.51,54,135,345
5313,163.54,44,357,95,173.18,152,312,110,167.54,53,135,345,167.54,53,135,345
5314,163.57,44,357,95,173.22,152,312,110,167.57,54,135,345,167.57,54,135,345
5315,163.61,44,357,95,173.25,152,312,110,167.60,54,134,345,167.60,54,134,345
5316,163.64,44,357,95,173.28,152,312,110,167.63,54,134,345,167.63,54,134,345
5317,163.67,44,357,95,173.32,152,312,110,167.67,53,134,345,167.67,53,134,345
5318,163.70,44,357,95,173.35,152,312,110,167.70,53,135,345,167.70,53,135,345
5319,163.73,44,357,95,173.38,152,312,110,167.73,53,134,345,167.73,53,134,345
5320,163.76,44,357,95,173.42,152,312,110,167.76,54,134,345,167.76,54,134,345
5321,163.79,44,357,95,173.45,152,312,110,167.80,53,135,345,167.80,53,135,345
5322,163.82,44,357,95,173.48,152,312,110,167.83,54,135,345,167.83,54,135,345
5323,163.86,44,357,95,173.52,152,312,110,167.86,53,134,345,167.86,53,134,345
5324,163.89,43,357,95,173.55,152,312,110,167.89,53,134,345,167.89,53,134,345
5325,163.92,44,357,95,173.58,152,312,110,167.93,53,134,345,167.93,53,134,345
5326,163.95,44,357,95,173.62,152,312,110,167.96,54,134,345,167.96,54,134,345
5327,163.98,44,357,95,173.65,152,312,110,167.99,53,135,345,167.99,53,135,345
5328,164.01,44,357,95,173.68,152,312,110,168.02,54,135,345,168.02,54,135,345
5329,164.04,44,357,95,173.72,152,312,111,168.05,54,135,345,168.05,54,135,345
5330,164.07,44,357,95,173.75,152,312,110,168.09,53,134,345,168.09,53,134,345
5331,164.11,43,357,95,173.78,152,312,110,168.12,53,134,345,168.12,53,134,345
5332,164.13,44,357,95,173.82,152,312,110,168.15,54,135,345,168.15,54,135,345
5333,164.17,44,357,95,173.85,152,312,110,168.18,53,135,345,168.18,53,135,345
5334,164.20,43,357,95,173.88,152,312,110,168.22,53,134,345,168.22,53,134,345
5335,164.23,44,357,95,173.92,152,312,110,168.25,53,135,345,168.25,53,135,345
5336,164.26,43,357,95,173.95,152,312,110,168.28,53,134,345,168.28,53,134,345
5337,164.29,44,357,95,173.98,152,312,111,168.31,53,134,345,168.31,53,134,345
5338,164.32,44,357,95,174.02,152,312,110,168.34,54,134,345,168.34,54,134,345
5339,164.36,43,357,95,174.05,152,312,110,168.38,53,134,345,168.38,53,134,345
5340,164.38,44,357,95,174.08,152,312,111,168.41,53,135,345,168.41,53,135,345
5341,164.42,44,357,95,174.12,152,312,110,168.44,54,135,345,168.44,54,135,345
5342,164.45,44,356,95,174.15,152,312,110,168.47,53,134,345,168.47,53,134,345
5343,164.48,44,357,95,174.18,152,312,110,168.51,53,135,345,168.51,53,135,345
5344,164.51,44,357,95,174.22,152,312,110,168.54,53,134,345,168.54,53,134,345
5345,164.54,44,357,95,174.25,152,312,110,168.57,53,135,345,168.57,53,135,345
5346,164.57,44,357,95,174.28,152,312,110,168.60,53,135,345,168.60,53,135,345
5347,164.60,44,357,95,174.32,152,312,110,168.63,54,134,345,168.63,54,134,345
5348,164.63,44,357,95,174.35,152,312,110,168.67,54,134,345,168.67,54,134,345
5349,164.67,44,357,95,174.38,152,312,110,168.70,54,134,345,168.70,54,134,345
5350,164.70,44,357,95,174.41,152,312,110,168.73,54,134,345,168.73,54,134,345
5351,164.73,44,356,95,174.45,152,312,110,168.76,53,135,345,168.76,53,135,345
5352,164.76,44,357,95,174.48,152,312,110,168.80,53,134,345,168.80,53,134,345
5353,164.79,44,357,95,174.52,152,312,111,168.83,53,134,345,168.83,53,134,345
5354,164.82,44,357,95,174.55,152,312,110,168.86,53,134,345,168.86,53,134,345
5355,164.85,43,357,95,174.58,152,312,110,168.89,54,135,345,168.89,54,135,345
5356,164.88,43,357,95,174.62,152,312,110,168.93,54,134,345,168.93,54,134,345
5357,164.92,44,357,95,174.65,152,312,110,168.96,54,134,345,168.96,54,134,345
5358,164.95,44,357,95,174.68,152,312,110,168.99,53,134,345,168.99,53,134,345
5359,164.98,44,357,95,174.71,152,312,110,169.02,54,134,345,169.02,54,134,345
5360,165.01,44,357,95,174.75,152,312,110,169.05,53,134,345,169.05,53,134,345
5361,165.04,43,357,95,174.78,152,312,110,169.09,54,134,345,169.09,54,134,345
5362,165.07,44,357,95,174.82,152,312,110,169.12,54,134,345,169.12,54,134,345
5363,165.10,44,357,95,174.85,152,312,110,169.15,54,134,345,169.15,54,134,345
5364,165.13,43,357,95,174.88,152,312,110,169.18,54,134,345,169.18,54,134,345
5365,165.17,43,357,95,174.91,152,312,110,169.22,54,135,345,169.22,54,135,345
5366,165.20,43,357,95,174.95,152,312,110,169.25,53,135,345,169.25,53,135,345
5367,165.23,44,357,95,174.98,152,312,110,169.28,54,135,345,169.28,54,135,345
5368,165.26,43,357,95,175.01,152,312,110,169.31,54,134,345,169.31,54,134,345
5369,165.29,44,356,95,175.05,152,312,110,169.34,53,134,345,169.34,53,134,345
5370,165.32,44,357,95,175.08,152,312,110,169.38,54,135,345,169.38,54,135,345
5371,165.35,44,357,95,175.11,152,312,110,169.41,53,134,345,169.41,53,134,345
5372,165.38,43,357,95,175.15,152,312,110,169.44,53,134,345,169.44,53,134,345
5373,165.41,44,357,95,175.18,152,312,110,169.47,54,135,345,169.47,54,135,345
5374,165.45,44,357,95,175.21,152,312,110,169.51,53,134,345,169.51,53,134,345
5375,165.48,44,356,95,175.25,152,312,110,169.54,53,134,345,169.54,53,134,345
5376,165.51,44,356,95,175.28,152,312,110,169.57,54,134,345,169.57,54,134,345
5377,165.54,44,357,95,175.31,152,312,110,169.60,54,134,345,169.60,54,134,345
5378,165.57,43,357,95,175.35,152,312,110,169.63,54,134,345,169.63,54,134,345
5379,165.60,44,357,95,175.38,152,312,110,169.67,54,134,345,169.67,54,134,345
5380,165.63,43,357,95,175.41,152,312,110,169.70,54,135,345,169.70,54,135,345
5381,165.66,44,357,95,175.45,152,312,110,169.73,54,134,345,169.73,54,134,345
5382,165.70,44,357,95,175.48,152,312,110,169.76,54,134,345,169.76,54,134,345
5383,165.73,43,357,95,175.51,152,312,110,169.80,53,134,345,169.80,53,134,345
5384,165.76,44,357,95,175.55,152,312,110,169.83,53,134,345,169.83,53,134,345
5385,165.79,44,357,95,175.58,152,312,110,169.86,53,134,345,169.86,53,134,345
5386,165.82,44,357,95,175.61,152,312,110,169.89,54,135,345,169.89,54,135,345
5387,165.85,44,356,95,175.65,152,312,110,169.92,53,134,345,169.92,53,134,345
5388,165.88,43,357,95,175.68,152,312,110,169.96,54,134,345,169.96,54,134,345
5389,165.91,44,357,95,175.71,152,312,110,169.99,54,134,345,169.99,54,134,345
5390,165.95,44,357,95,175.75,152,311,110,170.02,53,134,345,170.02,53,134,345
5391,165.98,44,356,95,175.78,152,312,110,170.05,53,134,345,170.05,53,134,345
5392,166.01,44,357,95,175.81,152,312,110,170.09,53,134,345,170.09,53,134,345
5393,166.04,43,357,95,175.85,152,312,110,170.12,53,134,345,170.12,53,134,345
5394,166.07,44,356,95,175.88,152,312,110,170.15,54,134,345,170.15,54,134,345
5395,166.10,44,357,95,175.91,152,312,111,170.18,54,134,345,170.18,54,134,345
5396,166.13,44,357,95,175.95,152,312,110,170.22,54,134,345,170.22,54,134,345
5397,166.16,44,356,95,175.98,152,312,110,170.25,54,134,345,170.25,54,134,345
5398,166.20,44,356,95,176.01,152,312,110,170.28,53,135,345,170.28,53,135,345
5399,166.23,44,356,95,176.05,152,312,110,170.31,53,135,345,170.31,53,135,345
5400,166.26,43,356,95,176.08,152,312,110,170.34,54,134,345,170.34,54,134,345
5401,166.29,43,356,95,176.11,152,312,110,170.38,54,134,345,170.38,54,134,345
5402,166.32,43,356,95,176.15,152,312,110,170.41,54,134,345,170.41,54,134,345
5403,166.35,43,356,95,176.18,152,312,110,170.44,53,134,345,170.44,53,134,345
5404,166.38,44,357,95,176.21,152,311,110,170.47,53,134,345,170.47,53,134,345
5405,166.41,44,356,95,176.25,152,312,110,170.51,54,134,345,170.51,54,134,345
5406,166.45,43,356,95,176.28,152,312,110,170.54,53,134,345,170.54,53,134,345
5407,166.48,44,356,95,176.31,152,312,110,170.57,54,135,345,170.57,54,135,345
5408,166.51,43,356,95,176.35,152,312,110,170.60,54,135,345,170.60,54,135,345
5409,166.54,44,356,95,176.38,152,312,110,170.63,54,134,345,170.63,54,134,345
5410,166.57,43,356,95,176.41,152,312,110,170.66,54,134,345,170.66,54,134,345
5411,166.60,43,356,95,176.45,152,312,110,170.70,53,134,345,170.70,53,134,345
5412,166.63,43,356,95,176.48,152,312,110,170.73,53,134,345,170.73,53,134,345
5413,166.66,43,356,95,176.51,152,312,110,170.76,54,134,345,170.76,54,134,345
5414,166.69,43,356,95,176.55,152,312,110,170.80,53,134,345,170.80,53,134,345
5415,166.73,43,356,95,176.58,152,312,110,170.83,53,134,345,170.83,53,134,345
5416,166.76,43,356,95,176.61,152,312,110,170.86,53,134,345,170.86,53,134,345
5417,166.79,43,356,95,176.65,152,312,110,170.89,54,134,345,170.89,54,134,345
5418,166.82,43,356,95,176.68,152,312,110,170.92,54,134,345,170.92,54,134,345
5419,166.85,43,356,95,176.71,152,312,110,170.96,53,134,345,170.96,53,134,345
5420,166.88,43,356,95,176.75,152,312,110,170.99,54,134,345,170.99,54,134,345
5421,166.91,43,356,95,176.78,152,312,110,171.02,54,134,345,171.02,54,134,345
